报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
研发费用,8961804.32,40590136.46,24415175.52,15254382.98,7670570.59,42373017.33,25719404.29,14664237.67,6419946.84,23966766.04,11993003.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资产减值损失,0,0,0,0,0,0,0,0,0,12726868.74,1166140.7,1171911.36,0,33554145.3,-2284984.02,-2284653.86,0,11620353.98,-28895,-64363.31,0,11324055.99,3743459.22,3710936.88,0,8690794.01,-382515.66,-491603.01,-382500,8037198.09,481490.15,763513.45,-24640,2804328.23,0,0,0,-1361590.7,310973.5,475424.46,0,-9850438.48,-14895113.64,354213.5,0,8950919.67,5043542.06,5541103.53,0,7003711.68,-1767305.3,-1767305.3,-1767305.3,6684363.53,5001654.45,5001654.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1756695,0,0,1499499.87,0,0,0,0,0,0,0,0
公允价值变动收益,-1363558.66,-19983181.51,-1981950.58,-3596160.61,2015949.87,17585151.48,17314643.84,11320345.56,13070885.68,-161541.19,-19119.59,236707.77,-27498.41,-113260.71,-53081.45,-119656.35,-3866.4,-5598.43,15147.04,2080010.18,-16705.41,42203.41,-110210,40432.58,30745,121035,3950,7270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
投资收益,-1513775.77,6787443.77,18463230.02,18485972.2,6550446.14,126427450.3,106012402.8,77347047.53,26924392.85,148215468.6,105275436.6,68775019.95,27448214.89,153433358.3,97799330.67,81017484.47,62391926.18,97837461.25,69221696.66,44324855.36,30013785.99,69256030.3,49005653.33,38298172.94,25982446.5,105142601.3,80655048.58,54652112.8,45037065.12,10050415.19,581538.48,581538.48,0,0,0,0,0,1656581.66,0,0,0,982590.5,982590.49,879284.55,232608.14,4114693.53,0,0,0,97297.83,0,0,0,0,0,0,0,-230946.35,0,0,0,-218154,0,0,0,-99991913,-3176141,5000000,0,-2168087,-600000,-600000,0,9040000,10000000,10000000,0,2013600,8010000,4167744,8469709.61,8979900,0,4993998.51,0,2642602.41,2032968.56,5781777.76,555183.36,2907744,3841678,0,0
其中:对联营企业和合营企业的投资收益,7703.43,237293.59,-76927.61,-53631.34,0,-221717.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三、营业利润,1104157684,2434501527,2055599343,1380775544,853412819.9,2823446239,2341414603,1684680976,1053211558,2346796290,1714412034,1225906797,780086339.3,1594452783,1070333349,738153879.2,537026317.9,1117393972,766453798.1,578633888.8,456256631.5,930355106.9,645818392.4,504349616.8,398989594.7,775563702.8,610633995.8,473444093.5,378099285.7,824556099.7,634692326.5,497785291.8,406182366.4,953901679,716128922.2,548414605.6,347728332.6,835782955.9,491801167.6,388708798.7,219328480.6,398306010.1,183060240.6,137764355.4,99341949.09,165136819.9,63597041.79,48879266.61,39510628.15,75256380.35,56377709.16,24864116.63,21777735.62,46907044.35,23433137.01,12846538.97,6741535.71,23821699.7,9365738.87,1589888.09,2518572.83,16482632.63,-3002847,-14411786,8405332,-110327352,-811301,6420563,13669546,34214220,24879590,16128238,26154079,86938373,56558841,35597269,31785957,101469009,65264532,220037674,89398882.34,231480062.3,119055747,221983924.3,134276327.1,267376685.9,207911330.5,93890383.49,199016157,217318044,169394245,160317900,0
加:营业外收入,11059377.39,66597288.07,36221004.38,20575161.54,7771833.55,57805996.37,25549129.67,11150763.53,5335678.12,35289980.44,25805776.85,14758797.76,6907556.84,30141298.15,47769894.93,39166602.83,22014262.64,41914946.46,33553013.41,8139697.17,4123910.97,44974004.61,31875929.21,9984586.51,6578322.18,28566056.14,18154863.1,12858123.06,7265292.98,31597842.75,19835951.15,13333882.69,5835057.09,21972077.88,14407492.7,8591072.54,4790792.59,16911302.91,10236356.89,5916789.73,3147758.19,19822862.39,15714385.62,9177114.26,2476802.59,7121077.57,5523961.47,3075857.57,1803890.85,10111494.29,8713774.36,4527968.72,3082651.49,7653569.15,3599775.01,1964952.68,932473.06,3143913.17,1062996.54,458759.93,46233.12,1403951.26,564704,414782,170962,1583660,1128727,135099,-125171,1347422,1029523,705354,653956,1957091,900170,860761,558152,5278416,499264,2542096,121682.39,1584228.67,256806.41,1335950.67,157290.54,8053971.83,0,4638836.84,0,1460293,1936454,215719,0
减：营业外支出,227987.67,27262848.08,24806037.98,24273656.49,21568589.31,8410456.65,3051449.71,1737611.07,1002057.61,13160175.48,6813434.13,4438013.04,996055.06,12376817.78,6899058.12,2189022.01,708757.6,8554634.67,5466544.12,5088602.48,112845.81,9059670.65,1950331.72,1279224.88,39455.47,7925251.76,3626645.7,1554085.61,41868.49,4242753.03,3751138.66,1389472.41,348631.61,3446696.09,3021850.17,1207011.55,406097.65,2619353.87,802143.01,286188.36,106126.09,9317371.89,3699162.48,1525021.89,80037.1,6250514.23,843366.28,428450.42,16249.88,8270378.47,1633720.04,415135.51,127385.2,2582540.83,273188.5,145346.9,50718.3,488570.25,242329.13,149832.76,1808.85,1310270.1,681425,375832,139135,1179056,696120,315883,0,1784050,1187214,766709,459366,1479197,513737,267311,179360,2141027,345227,1891617,164236.59,2805363.67,412623.31,5740516.17,1250480.06,2416012.16,0,1863065.38,0,1805288,3074286,788076,0
其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5849041.32,1193100.98,21213.93,6740484.31,4420995.91,4324035.29,42745.3,1059201.01,844777.83,644420.16,0,2759691.62,1546268.35,1389957.09,0,2120610.71,1420152.64,1268843.71,0,511271.68,303137.32,303137.32,0,396678.97,232869.2,122757.19,0,5170903.26,1394204.42,1394204.42,0,2406781.32,575468.34,301334.06,0,7734963.08,867907.57,62680.54,3742.44,1580348.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
