发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
可供出售金融资产,0,0,0,0,0,0,0,0,0,2713455625,4268965173,4330397738,4086813399,3460279143,2020549792,1620338815,1492415645,1458069647,1122662295,1175123140,1195354292,1158685162,1369361590,1347190735,1178523424,1125122818,1004624875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
长期应收款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
长期股权投资,30139299.56,29528377.16,27446299.6,26816463.89,21475610.52,25361651.38,14020614.52,13188351.04,9433031.18,9423328.82,8601090.46,5111556.94,5133956.01,1980046.94,19650661.73,19607067.68,21411760.29,21029470.42,22324136.33,22450987.63,43192600.19,46423463.63,22934581.74,22932776.31,23163807.16,19823585.92,20000557.19,995626520,970181263.5,970181263.5,671129263.5,607607532.5,652858131,627348683,627348683,602348683,602348683,518658890,318273064,269861649,66435200,13935200,13935200,11948000,6800000,6800000,6800000,6800000,7746052.86,8806385.99,2735941.29,0
投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
在建工程(合计),234592047.6,223468482.2,382801278.7,342857649.1,308758157.9,263153505.1,254404332.9,183915001.9,177211267.9,154535104.8,279793256.7,249766211.3,241319856.1,235219521.4,0,588934567.1,0,545458988,0,1248890152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
在建工程,0,223468482.2,0,342857649.1,0,263153505.1,0,183126938.4,0,153747041.2,279793256.7,248978147.7,240531792.5,234431457.8,643602910.2,588146503.5,564438414.1,544670924.4,1246919058,1248102089,1639158260,1526064248,2009605896,2090415771,2184837446,2002215008,2132472834,2009142707,2367234765,2064558999,3376641942,3019618536,2840486777,1920630357,1754269240,1475884812,1127853692,1005355975,1365198803,1006397217,704632552.8,377524460.9,227026345.8,174623241.7,97710878.37,56952123.1,210470909.2,165226315,112810861.3,25543685.64,9630016,0
工程物资,0,0,0,0,0,0,0,788063.58,0,788063.58,0,788063.58,788063.58,788063.58,788063.58,788063.58,788063.58,788063.58,788063.58,788063.58,788063.58,788063.58,781770.42,679813.15,1038411.4,1042805.67,5851042,5841686.27,10413420.19,5796450.61,21551121.35,17222138.77,18797872.82,12244246.83,15155003,11696632.39,12501740.25,13723002.6,14316194.45,20821963.61,0,0,0,0,0,0,0,0,0,0,0,0
固定资产及清理(合计),6713935677,6882953634,6759017832,6942795452,7091345082,7256557504,7380520008,7535181121,7687264935,7833665282,7849431810,8007500021,8150322456,8249559468,0,7759459662,0,7970035119,0,7231017247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
固定资产净额,0,6882953634,0,6942795452,0,7256557504,0,7535181121,0,7833665282,7849431810,8007500021,8150322456,8249559468,7841422189,7759459662,7845804891,7970035119,7384488302,7231017247,6954123613,6968913193,6552215741,6486148649,6402552656,6362235974,6100435013,6046960476,5663018842,5345352596,3577126347,3533084071,3181966671,3122609285,2350516723,1879973121,1821819237,1564890836,1011844834,967138084.5,939094600.2,880386170.9,772445322.4,752995592,494894266.7,493362599,295460633.9,294164130.9,236061460.6,190266145.6,191607806.8,0
固定资产清理,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
生产性生物资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
