报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20071231,20061231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
投资所支付的现金,652000000,6267426685,437000000,319000000,94000000,5027500000,4878500000,3885200000,2725300000,13538600000,10402600000,7085900000,3121900000,16170570000,12767450000,8219560000,3542270000,2217500000,1025000000,360000000,130000000,2110000000,0,0,0,0,0,0,0,0,491000000,15000000,0,100000000,70000000,70000000,50000000,170000000,0,0,0,0,0,0,2550000,0,0,0,0,127698530,0,0
取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84607130,0,0
支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,1296.73,0,0
投资活动现金流出小计,700804544.5,6559959700,630864295.3,465172905.7,125462671.1,7123155364,6946830229,4005680981,2765032022,13730227170,10558825600,7195352589,3178558981,16397946481,12950934699,8342387977,3628108234,2556878720,1294926710,570849367.7,275867757.4,2586521003,393008167.9,303204647.5,182252475.1,662101458.8,470735280.8,238243795.2,115522007.9,285433900.4,679317873,123475405,25906563.68,438236428.6,393293862.5,359127627.9,158436081.5,408670626.7,143151491.9,115961875,36592471.49,346316313.6,261556603.5,98515826.41,20371601.05,144794900.2,123124196.5,97353444.94,503231874.9,514422316.7,482178334.6,0
投资活动产生的现金流量净额,38645366.71,-3627634928,1228821805,720821923,806721588.5,569031304.7,-73433807.1,578392568.9,-860541543,1841515769,502482062.8,-75382423.44,-118435021.9,-4737508208,-3398144409,-4482022767,-2513450754,-904492316.5,-278307230.9,111531966.6,388160142.6,-1024980536,-392492196.8,-302946462.7,-182114890.4,-660016760.5,-469679619.2,-237872112.6,-115213819.3,-285046478.6,-237728140.5,-123472259,-25903417.68,-337943272.5,-323050197.5,-288891012.9,-108384866.4,-237947498.2,-142864627.5,-115749300.8,-36329609.5,-345117541.7,-260494906.5,-97562560.27,-20371601.05,-144779117.4,-123108413.7,-97337662.14,-449411115.2,-493140374.3,-461172156.1,0
三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
吸收投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,4296939992,4296939992,4296939992,4296939992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700000,14700000,0,0,0,0,0,0,388150000,388150000,1002450000,0,0,0,0,0,405783368,126265778.7,0
其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14700000,0,0,0,0,0,0,0,2450000,2450000,0,0,0,0,0,0,0,0,0
取得借款收到的现金,0,1244375030,1244375030,744375030,0,500000000,500000000,0,0,956599070,956599070,188442870,188442870,270541220.4,270541220.4,270541220.4,0,0,0,0,0,198711448.7,198711448.7,198711448.7,118900877.7,290711149.5,279628380.7,209262006.1,150000000,1848000000,1452799177,1022799177,494000000,2667800000,2317800000,1005000000,730000000,1367550000,1220550000,1210550000,540000000,957250000,873250000,377450000,177000000,3030015000,2193015000,1263145500,3338475161,2009670000,1527391409,0
发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000000,250000000,250000000,250000000,1000000000,1000000000,500000000,500000000,1000000000,1000000000,0,0,0,0,0,0,0,0,0
