报表日期,20210331,20201231,20200930,20200630,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20071231,20061231,19700101
单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
筹资活动产生的现金流量净额,0,-5504913991,-5460567754,-4620103225,-501060343.8,-4823150583,-4823150583,-3475880405,-788983,-3841359037,-3841359037,-3328468743,0,-3417116091,-3401369157,-2840806993,-40291,-3697079125,-3696368185,-3612621891,0,-1797917170,-1397871206,-862603718.8,185571111.1,-2771146293,-1862129121,-1961611680,-84112542.2,-1318674148,-2061993992,-1206977142,-50182,-1350805569,-1355805569,-1350049564,0,-484379345.2,-476379345.2,-483379345.2,0,-467883477.5,-467205396.3,-466268667.3,0,2434653333,-164655917.5,-164593817.5,-120573744.5,-88994407.5,-87804476.22,-115299210.8,-27833295.64,0
四、汇率变动对现金及现金等价物的影响,3618215.66,-3670115.95,2500201.88,3541374.68,3273375.14,3270386.19,-2491960.78,-18624.89,-2295758.79,-652223.14,-1317615.01,-7670624.61,-21252328.12,-11705912.52,-2759403.29,-2276392.25,-2059455.68,5198479.25,-3220189.39,-1493841.96,-1184556.99,-1291538.77,147608.72,884609.37,-1618.14,-1493412.51,-505462.48,-253521.74,322659.09,32312.57,130643.05,-11356.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
五、现金及现金等价物净增加额,-104632269.9,2943041514,1936797704,990338315.7,-792668704.3,684796540.7,-690414098.6,-936971974.3,72858241.14,1865395432,-487868124.5,37783067.98,1328064048,-706674482.8,-740215404.2,-1101873523,-875209960.2,-2251169180,468367288.5,-2761857814,235982286.5,360844888.2,2707387688,1140793899,2200619589,-3507894111,-2621462053,-1836219013,716716748,196076944,964009335.2,1130455962,2426312693,560964437.1,593469792.4,-1456092618,678573462.9,213823032.1,-101923137.9,-830182013.8,-553629758.1,2207560816,1000493773,-11184770.85,579070146.9,3644306035,1350793011,951713398.8,515932942.8,421833965.6,369457762.5,280237468,83097831.4,0
加:期初现金及现金等价物余额,7243186362,4300144849,4300144849,4300144849,4300144849,3615348308,3615348308,3615348308,3615348308,1749952876,1749952876,1749952876,1749952876,2456627359,2456627359,2456627359,2456627359,4707796539,4707796539,4707796539,4707796539,4346951651,4346951651,4346951651,4346951651,7854845762,7854845762,7854845762,7854845762,7658768818,7658768818,7658768818,7658768818,7097804381,7097804381,7097804381,7097804381,6883981349,6883981349,6883981349,6883981349,4676420533,4676420533,4676420533,4676420533,1032114498,1032114498,1032114498,1032114498,610280532.6,610280532.6,330043064.6,246945233.2,0
六、期末现金及现金等价物余额,7138554092,7243186362,6236942553,5290483164,3507476144,4300144849,2924934209,2678376334,3688206549,3615348308,1262084752,1787735944,3078016924,1749952876,1716411955,1354753836,1581417399,2456627359,5176163828,1945938726,4943778826,4707796539,7054339339,5487745550,6547571240,4346951651,5233383709,6018626749,8571562510,7854845762,8622778153,8789224780,10085081511,7658768818,7691274173,5641711763,7776377844,7097804381,6782058211,6053799335,6330351591,6883981349,5676914306,4665235762,5255490680,4676420533,2382907509,1983827897,1548047441,1032114498,979738295.1,610280532.6,330043064.6,0
附注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
净利润,0,7484606314,0,5401783378,0,7386090915,0,5584896241,0,8115329895,0,5005460139,0,6618786144,0,3900117293,0,5804929114,0,3419446733,0,5365199298,0,3184744174,0,4508044232,0,2854749254,0,5002153251,0,3284788923,0,6151905740,0,3172295516,0,4136608198,0,1929191336,0,2298690505,0,1068576496,0,1253613135,0,588363143.4,0,743057507.7,0,374851132,174978987,0
少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
资产减值准备,0,5950394.4,0,2252357.01,0,21204843.11,0,834314.33,0,1098948.45,0,3431536.21,0,22867778.12,0,6392335.47,0,47998911,0,-158042.67,0,11906754.26,0,2801359.59,0,37755915.44,0,3879490.16,0,7795505.34,0,4468699.28,0,6646422.19,0,5615005.3,0,5916990.89,0,2662453.8,0,-3101703.73,0,-3429949.05,0,2494559.69,0,919336.98,0,6433.24,0,486165.13,485618.84,0
